Date,type_of_car,Base_Loss_USD,flood_risk_flag,Prob_Cover_Deploy,Depreciation_Timeline_months,Expected_Loss_USD
02/04/2023,Crossover,44169,1,0.5,38,33420.93
03/04/2023,Crossover,44581,0,0.66,12,28924.47
04/04/2023,Pickup,62266,0,0.57,69,35771.68
05/04/2023,Coupe,73592,1,0.36,81,63716.8
06/04/2023,Van,45655,0,0.08,21,30011.65
07/04/2023,Crossover,42879,1,0.43,15,34076.41
08/04/2023,Sedan,28130,0,0.28,57,18874.99
09/04/2023,Convertible,71901,0,0.67,58,60171.57
10/04/2023,Crossover,40036,0,0.71,68,36783.56
11/04/2023,Wagon,44898,0,0.43,59,38521.72
12/04/2023,Pickup,75633,0,0.49,35,57548.74
13/04/2023,Sedan,35344,0,0.6,14,25082.08
14/04/2023,SUV,47721,0,0.71,81,32362.84
15/04/2023,Crossover,34923,0,0.72,29,25837.81
16/04/2023,Sedan,27189,1,0.76,33,23968.36
17/04/2023,Sedan,26912,0,0.16,39,18310.64
18/04/2023,Hatchback,28697,0,0.84,51,19259.24
19/04/2023,Pickup,53195,0,0.61,43,43329.03
20/04/2023,Sedan,28645,0,0.37,75,20215.26
21/04/2023,Wagon,42739,0,0.37,67,29582.36
22/04/2023,Truck,45915,0,0.29,22,29939.32
23/04/2023,Wagon,29560,1,0.73,80,25066.83
24/04/2023,Wagon,33199,1,0.74,47,32466.09
25/04/2023,Coupe,56811,1,0.57,71,45916.42
26/04/2023,Sedan,35109,0,0.67,20,27413.06
27/04/2023,Truck,66115,0,0.38,34,39009.29
28/04/2023,Truck,52681,0,0.54,69,40471.07
29/04/2023,Convertible,55518,1,0.14,73,38199.66
30/04/2023,Wagon,54051,0,0.42,47,35419.52
01/05/2023,Van,49175,1,0.83,34,42291.53
02/05/2023,Van,57640,0,0.63,45,36397.14
03/05/2023,Crossover,42924,1,0.57,33,36605.7
04/05/2023,SUV,46082,1,0.38,76,35570.34
05/05/2023,Wagon,43511,0,0.76,82,37645.42
06/05/2023,MISC_VEHICLE,57358,0,0.17,13,32193.68
07/05/2023,Truck,49640,0,0.41,41,27473.0
08/05/2023,Convertible,55839,0,0.62,82,48791.05
09/05/2023,Sedan,23632,0,0.87,65,15473.51
10/05/2023,Sedan,22428,0,0.88,72,15852.75
11/05/2023,Sedan,30652,0,0.52,24,17909.67
12/05/2023,Crossover,37486,0,0.54,63,29276.49
13/05/2023,Van,57368,0,0.14,26,35138.68
14/05/2023,Coupe,47623,0,0.22,65,31852.18
15/05/2023,Hatchback,23371,0,0.91,57,20626.73
16/05/2023,Unknown,44993,0,0.64,29,33551.43
17/05/2023,Sedan,24573,0,0.17,69,19776.61
18/05/2023,Sedan,20116,0,0.72,38,16340.66
19/05/2023,Pickup,50202,0,0.3,33,36895.85
20/05/2023,Pickup,61343,0,0.43,54,41880.11
21/05/2023,Pickup,48458,1,0.81,56,37886.36
22/05/2023,Wagon,52830,1,0.58,71,43164.58
23/05/2023,Hatchback,27433,0,0.55,64,18930.25
24/05/2023,Coupe,61399,1,0.31,13,52428.82
25/05/2023,Van,49573,0,0.73,35,38912.28
26/05/2023,Truck,52830,1,0.09,22,43131.32
27/05/2023,Wagon,49579,0,0.6,57,39432.9
28/05/2023,Wagon,52001,0,0.36,69,35958.51
29/05/2023,Convertible,57324,0,0.85,17,39387.36
30/05/2023,Truck,64501,0,0.37,21,42389.11
31/05/2023,SUV,47092,0,0.29,34,26968.83
01/06/2023,Convertible,53929,0,0.3,28,38944.95
02/06/2023,Truck,54852,0,0.17,50,38789.78
03/06/2023,Error,48919,0,0.14,15,31367.31
04/06/2023,Van,40257,0,0.12,50,28839.69
05/06/2023,Coupe,63163,0,0.55,50,42320.3
06/06/2023,Coupe,44026,0,0.26,66,26465.21
07/06/2023,Van,37754,0,0.73,65,28893.31
08/06/2023,Coupe,70227,1,0.76,52,66421.54
09/06/2023,Coupe,52192,0,0.44,55,40971.1
10/06/2023,SUV,40124,0,0.44,50,28088.61
11/06/2023,Wagon,34069,1,0.46,53,28944.32
12/06/2023,Hatchback,23079,0,0.28,68,17073.04
13/06/2023,Unknown,66738,0,0.09,67,41266.1
14/06/2023,Coupe,75440,1,0.1,26,56763.66
15/06/2023,SUV,39239,1,0.14,25,27862.95
16/06/2023,Coupe,44840,1,0.76,36,40101.47
17/06/2023,???,27746,0,0.42,59,17859.78
18/06/2023,Error,32018,1,0.32,70,28486.14
19/06/2023,Pickup,85086,0,0.63,71,58480.65
20/06/2023,Hatchback,23583,0,0.66,67,15151.14
21/06/2023,Truck,62387,0,0.57,34,50314.23
22/06/2023,Coupe,60617,0,0.49,70,38760.73
23/06/2023,Convertible,69354,0,0.36,35,48649.29
24/06/2023,Sedan,22690,0,0.23,56,18015.06
25/06/2023,Crossover,27306,1,0.42,56,26003.14
26/06/2023,Truck,52482,0,0.52,52,39195.91
27/06/2023,Sedan,27195,0,0.39,68,13044.4
28/06/2023,Crossover,41439,0,0.47,76,25597.75
29/06/2023,Convertible,50238,1,0.44,33,45056.73
30/06/2023,Sedan,29131,1,0.69,27,21756.14
01/07/2023,Sedan,21940,1,0.52,51,17151.27
02/07/2023,SUV,41757,0,0.52,15,31758.78
03/07/2023,Van,35538,0,0.66,62,30280.5
04/07/2023,Wagon,50216,0,0.25,21,40728.32
05/07/2023,Coupe,70873,0,0.4,25,42707.6
06/07/2023,Unknown,57531,1,0.75,82,49098.09
07/07/2023,Van,32146,1,0.29,72,26149.1
08/07/2023,Van,56517,0,0.51,39,40084.1
09/07/2023,Wagon,42378,0,0.7,77,35143.46
10/07/2023,Sedan,21813,0,0.47,14,18266.27
11/07/2023,Coupe,55553,0,0.79,21,50682.87
12/07/2023,Wagon,34245,0,0.73,45,25966.89
13/07/2023,Truck,62195,1,0.21,81,45113.21
14/07/2023,Coupe,77145,0,0.55,71,57774.47
15/07/2023,Hatchback,30253,0,0.23,23,19669.26
16/07/2023,Unknown,51062,1,0.26,66,37066.75
17/07/2023,Van,50810,0,0.8,29,41428.13
18/07/2023,Convertible,52464,0,0.21,61,30141.74
19/07/2023,Unknown,62639,1,0.25,54,51822.16
20/07/2023,Convertible,45660,0,0.77,62,31480.79
21/07/2023,Coupe,42669,0,0.38,50,32992.48
22/07/2023,SUV,46550,1,0.68,61,43510.27
23/07/2023,Van,35925,0,0.6,45,24337.54
24/07/2023,Truck,50245,0,0.89,14,40902.72
25/07/2023,Convertible,67678,0,0.45,57,43247.79
26/07/2023,Pickup,84959,1,0.82,74,84001.03
27/07/2023,Wagon,53767,0,0.67,21,41034.06
28/07/2023,Convertible,50734,0,0.34,76,45690.6
29/07/2023,Van,56856,0,0.75,14,51994.79
30/07/2023,SUV,47815,0,0.47,81,40039.18
31/07/2023,Pickup,52631,0,0.43,55,30893.93
01/08/2023,Sedan,32569,0,0.68,19,23948.48
02/08/2023,Wagon,42992,1,0.28,73,32997.39
03/08/2023,Coupe,63234,0,0.62,58,41969.04
04/08/2023,SUV,45052,1,0.57,80,40080.92
05/08/2023,Convertible,51293,1,0.45,41,40621.63
06/08/2023,Sedan,28444,0,0.62,13,19325.58
07/08/2023,Convertible,75816,0,0.61,42,53659.82
08/08/2023,Convertible,76397,0,0.19,45,44182.43
09/08/2023,Sedan,34362,0,0.02,30,20965.23
10/08/2023,Convertible,47286,0,0.69,77,37318.54
11/08/2023,Van,60434,0,0.26,27,45810.67
12/08/2023,Convertible,49959,1,0.61,60,37746.27
13/08/2023,Hatchback,33259,1,0.58,37,31332.7
14/08/2023,Crossover,35370,1,0.79,42,28282.1
15/08/2023,Van,35361,0,0.0,60,22019.02
16/08/2023,Hatchback,29731,0,0.22,22,20034.08
17/08/2023,SUV,45694,0,0.44,32,28131.22
18/08/2023,Van,52295,1,0.28,16,37268.33
19/08/2023,Coupe,67362,1,0.67,21,52889.26
20/08/2023,Wagon,33050,1,0.22,14,24711.97
21/08/2023,Truck,54969,0,0.32,84,43947.16
22/08/2023,SUV,38621,0,0.25,33,22391.82
23/08/2023,SUV,39550,0,0.27,72,26079.85
24/08/2023,Crossover,35821,1,0.48,23,28860.49
25/08/2023,Sedan,22707,0,0.23,66,14293.46
26/08/2023,Van,37973,0,0.46,66,22805.19
27/08/2023,Wagon,33610,0,0.62,62,26289.69
28/08/2023,Coupe,71386,0,0.18,84,38398.08
29/08/2023,Convertible,52623,0,0.65,21,44464.09
30/08/2023,Crossover,35703,1,0.39,18,23620.78
31/08/2023,Sedan,30407,0,0.46,32,22998.11
01/09/2023,Wagon,46684,0,0.7,26,38074.83
02/09/2023,SUV,41681,1,0.53,50,30009.11
03/09/2023,Van,34839,0,0.64,21,30549.23
04/09/2023,Pickup,42050,1,0.43,15,32120.86
05/09/2023,???,39359,0,0.72,38,25977.69
06/09/2023,Sedan,29665,0,0.03,65,15957.68
07/09/2023,SUV,52745,1,0.66,58,44075.92
08/09/2023,Crossover,47384,0,0.2,54,29111.46
09/09/2023,Sedan,28458,0,0.61,17,20078.71
10/09/2023,Crossover,45026,0,0.28,79,34053.58
11/09/2023,N/A,27547,1,0.55,52,19008.73
12/09/2023,Pickup,84300,0,0.13,24,57403.92
13/09/2023,Wagon,44939,0,0.66,73,39155.79
14/09/2023,???,27673,0,0.4,72,19127.55
15/09/2023,Coupe,64352,0,0.08,18,40859.31
16/09/2023,Pickup,68568,0,0.14,16,52548.39
17/09/2023,Truck,50882,0,0.54,41,34214.06
18/09/2023,Crossover,36124,0,0.64,68,25329.88
19/09/2023,Sedan,29143,1,0.21,59,20484.58
20/09/2023,Truck,52575,0,0.72,51,44333.69
21/09/2023,Truck,51745,0,0.31,42,26932.14
22/09/2023,Van,40358,1,0.66,62,29945.16
23/09/2023,SUV,40384,0,0.12,35,24551.56
24/09/2023,Pickup,42115,0,0.22,74,22903.68
25/09/2023,Truck,56877,0,0.55,17,44995.36
26/09/2023,Van,33023,1,0.5,18,25936.0
27/09/2023,Van,56514,1,0.52,41,51527.59
28/09/2023,Pickup,67317,1,0.64,33,63072.46
29/09/2023,Hatchback,18834,1,0.48,81,16510.3
30/09/2023,Hatchback,28568,0,0.45,42,20182.48
01/10/2023,Truck,56168,0,0.39,65,32892.5
02/10/2023,Convertible,46222,0,0.27,41,27586.02
03/10/2023,Wagon,53653,0,0.45,46,43157.89
04/10/2023,Convertible,73787,0,0.85,82,58297.54
05/10/2023,SUV,41545,0,0.6,13,25365.72
06/10/2023,Coupe,43163,0,0.18,46,29981.64
07/10/2023,Unknown,87495,0,0.36,32,63204.54
08/10/2023,Van,32421,0,0.32,27,17364.9
09/10/2023,Crossover,32268,0,0.54,29,24854.04
10/10/2023,Truck,45829,0,0.46,32,36726.05
11/10/2023,Crossover,30345,1,0.07,18,20976.64
12/10/2023,Convertible,58443,0,0.66,73,50063.29
13/10/2023,Convertible,60621,0,0.28,41,46352.53
14/10/2023,Hatchback,19933,0,0.61,24,11966.17
15/10/2023,Sedan,31220,0,0.29,34,21661.66
16/10/2023,SUV,36775,0,0.27,41,23640.94
17/10/2023,Convertible,64828,0,0.4,50,40672.54
18/10/2023,Truck,62678,1,0.17,49,46019.83
19/10/2023,Convertible,72045,0,0.73,14,46276.94
20/10/2023,Crossover,45657,1,0.62,15,38481.88
21/10/2023,Crossover,39231,1,0.67,28,26637.0
22/10/2023,Wagon,54207,1,0.56,53,45299.62
23/10/2023,Convertible,48567,0,0.74,17,35763.46
24/10/2023,Convertible,71241,0,0.36,38,50882.61
25/10/2023,Convertible,72307,1,0.36,25,53315.75
26/10/2023,SUV,34768,1,0.56,42,27206.19
27/10/2023,Convertible,52660,1,0.26,61,34712.51
28/10/2023,Crossover,44921,0,0.14,33,30333.98
29/10/2023,Coupe,71199,0,0.37,55,46681.96
30/10/2023,SUV,46883,0,0.41,29,34459.98
31/10/2023,Truck,46466,0,0.32,70,31515.34
01/11/2023,Hatchback,28742,1,0.82,66,24614.92
02/11/2023,Wagon,50111,1,0.39,21,37130.46
03/11/2023,Convertible,68481,0,0.13,17,46826.32
04/11/2023,Hatchback,28892,0,0.24,57,18892.48
05/11/2023,Truck,60705,1,0.18,23,46383.59
06/11/2023,Pickup,80894,0,0.47,21,69210.35
07/11/2023,Van,45717,0,0.33,24,35020.2
08/11/2023,Crossover,32354,0,0.77,16,25343.51
09/11/2023,Hatchback,22159,0,0.27,14,17306.23
10/11/2023,SUV,48086,1,0.52,53,44479.82
11/11/2023,Crossover,38598,1,0.23,25,27308.17
12/11/2023,SUV,43224,0,0.69,27,28046.18
13/11/2023,Convertible,69043,0,0.48,77,51915.2
14/11/2023,Sedan,30208,0,0.39,60,17105.61
15/11/2023,Pickup,61244,1,0.64,71,53923.69
16/11/2023,Coupe,46657,0,0.66,31,38832.41
17/11/2023,Pickup,68848,1,0.2,43,52829.33
18/11/2023,Crossover,33138,0,0.65,37,28159.65
19/11/2023,Wagon,41998,0,0.41,30,30442.53
20/11/2023,Convertible,59960,0,0.4,47,37147.84
21/11/2023,Error,41948,1,0.31,66,31083.55
22/11/2023,MISC_VEHICLE,44633,0,0.16,30,30881.61
23/11/2023,Crossover,39922,0,0.05,31,28441.46
24/11/2023,Truck,56319,0,0.63,29,44350.94
25/11/2023,Convertible,72525,0,0.62,34,46648.52
26/11/2023,Sedan,22433,0,0.42,51,17613.95
27/11/2023,Wagon,45977,0,0.28,71,30226.96
28/11/2023,Pickup,82797,0,0.53,18,63298.16
29/11/2023,Coupe,53824,0,0.62,21,37213.36
30/11/2023,Pickup,46764,0,0.28,63,27992.39
01/12/2023,Coupe,67481,1,0.51,45,47986.34
02/12/2023,Pickup,61563,0,0.59,68,43204.2
03/12/2023,Van,32116,0,0.69,47,24401.05
04/12/2023,Coupe,61890,0,0.63,14,50284.31
05/12/2023,Sedan,28897,1,0.23,18,24103.5
06/12/2023,Crossover,40098,0,0.49,52,24854.72
07/12/2023,Wagon,37977,0,0.27,41,21945.85
08/12/2023,SUV,45116,0,0.14,61,29166.2
09/12/2023,Crossover,31844,1,0.16,22,29316.86
10/12/2023,Hatchback,21380,0,0.25,73,14027.58
11/12/2023,Pickup,56382,0,0.65,68,41626.65
12/12/2023,Hatchback,16799,0,0.19,33,11388.58
13/12/2023,Coupe,69911,1,0.32,16,50206.64
14/12/2023,SUV,48449,0,0.49,53,35017.83
15/12/2023,Crossover,34048,0,0.7,68,33664.09
16/12/2023,Wagon,44147,0,0.48,58,33819.18
17/12/2023,Truck,59852,0,0.7,35,52480.77
18/12/2023,Sedan,32779,0,0.31,23,23172.16
19/12/2023,Crossover,41668,0,0.7,83,33949.68
20/12/2023,SUV,49215,1,0.54,16,37264.29
21/12/2023,Van,51284,1,0.63,24,39924.32
22/12/2023,Crossover,34689,0,0.64,37,27128.2
23/12/2023,Hatchback,28461,1,0.09,83,19547.92
24/12/2023,SUV,46748,0,0.43,68,30578.49
25/12/2023,Truck,45768,1,0.33,78,39661.88
26/12/2023,Coupe,55900,0,0.48,29,36035.63
27/12/2023,Crossover,28704,1,0.13,22,22995.09
28/12/2023,Convertible,50504,0,0.14,81,32049.01
29/12/2023,Pickup,55353,0,0.34,55,40944.99
30/12/2023,Crossover,41239,1,0.39,48,30969.23
31/12/2023,Hatchback,24008,0,0.23,38,13243.83
01/01/2024,Convertible,57362,0,0.12,29,32267.87
02/01/2024,Crossover,45137,0,0.78,73,39221.5
03/01/2024,Truck,45844,0,0.71,76,36653.35
04/01/2024,Pickup,64573,1,0.09,31,44597.37
05/01/2024,Crossover,37965,0,0.24,32,23031.84
06/01/2024,Truck,45866,0,0.19,69,30319.07
07/01/2024,Hatchback,26732,0,0.49,63,18924.95
08/01/2024,Convertible,63556,0,0.68,40,50705.78
09/01/2024,MISC_VEHICLE,60038,0,0.68,64,43632.09
10/01/2024,Wagon,37637,0,0.35,17,24575.96
11/01/2024,Wagon,33572,0,0.2,12,21565.36
12/01/2024,SUV,43605,1,0.35,78,28201.24
13/01/2024,Van,52065,0,0.6,22,36375.88
14/01/2024,SUV,45477,0,0.5,61,40099.13
15/01/2024,Convertible,74685,0,0.27,56,46521.13
16/01/2024,Hatchback,21887,0,0.71,34,11714.03
17/01/2024,Wagon,46938,0,0.63,63,31621.4
18/01/2024,SUV,48594,0,0.29,84,25087.24
19/01/2024,Convertible,58732,0,0.08,59,40183.12
20/01/2024,Hatchback,32506,0,0.25,64,23660.87
21/01/2024,Pickup,56839,0,0.01,24,34896.65
22/01/2024,Van,48096,0,0.64,17,37359.96
23/01/2024,Convertible,48611,1,0.37,48,38257.07
24/01/2024,Truck,58957,0,0.73,66,53563.38
25/01/2024,Coupe,52757,0,0.27,12,29662.45
26/01/2024,Truck,43437,0,0.69,58,34423.84
27/01/2024,MISC_VEHICLE,25552,0,0.69,81,22136.43
28/01/2024,Coupe,74818,1,0.21,64,64187.13
29/01/2024,Crossover,41599,0,0.42,57,32767.37
30/01/2024,Sedan,33585,0,0.28,44,21042.04
31/01/2024,Coupe,70662,1,0.59,16,66352.84
01/02/2024,Sedan,29523,0,0.62,52,26017.89
02/02/2024,Van,37072,0,0.69,62,29778.22
03/02/2024,Sedan,30519,0,0.68,51,18419.45
04/02/2024,Coupe,58882,0,0.42,27,35316.88
05/02/2024,SUV,39244,0,0.82,13,36440.09
06/02/2024,Wagon,40776,0,0.61,20,31806.2
07/02/2024,Wagon,51164,0,0.72,82,46055.95
08/02/2024,Van,40333,0,0.31,33,28754.27
09/02/2024,Convertible,75975,0,0.19,30,45899.38
10/02/2024,Hatchback,24695,0,0.03,52,15827.68
11/02/2024,Crossover,43673,0,0.47,84,30886.19
12/02/2024,Truck,50762,1,0.55,65,47625.15
13/02/2024,Sedan,26052,0,0.24,22,18109.35
14/02/2024,Pickup,51130,0,0.21,44,41113.06
15/02/2024,Error,51105,1,0.36,62,38808.09
16/02/2024,Wagon,37487,0,0.39,24,21678.02
17/02/2024,Coupe,74623,0,0.2,82,51570.75
18/02/2024,Van,35407,0,0.29,20,20751.03
19/02/2024,Van,55925,1,0.09,46,43315.51
20/02/2024,Sedan,26650,0,0.73,61,21916.32
21/02/2024,Sedan,23815,0,0.56,37,18487.96
22/02/2024,Wagon,57062,1,0.58,58,51922.45
23/02/2024,Hatchback,19365,0,0.43,30,12475.51
24/02/2024,Sedan,25322,0,0.41,13,21166.68
25/02/2024,Sedan,26658,0,0.31,68,18027.98
26/02/2024,Hatchback,23661,1,0.24,37,16266.22
27/02/2024,Convertible,67347,0,0.47,47,47172.61
28/02/2024,Convertible,47641,0,0.84,38,35696.21
29/02/2024,Coupe,58055,0,0.32,20,41987.03
01/03/2024,Pickup,63138,1,0.35,35,58755.94
02/03/2024,Pickup,70134,0,0.57,38,49792.65
03/03/2024,Hatchback,21821,0,0.36,27,16039.66
04/03/2024,Crossover,41933,0,0.36,45,28658.62
05/03/2024,N/A,53256,0,0.46,34,38539.24
06/03/2024,Crossover,28020,0,0.37,73,17626.32
07/03/2024,Truck,62266,0,0.84,18,57879.56
08/03/2024,Coupe,53853,0,0.48,77,31070.33
09/03/2024,Crossover,40380,0,0.6,81,30769.46
10/03/2024,Van,49775,0,0.36,71,28834.04
11/03/2024,Convertible,52603,0,0.61,76,39288.11
12/03/2024,Truck,53308,1,0.69,79,46382.83
13/03/2024,Van,39694,1,0.41,41,33861.54
14/03/2024,Convertible,51422,0,0.54,49,41751.82
15/03/2024,Wagon,44352,0,0.3,79,29473.97
16/03/2024,Truck,62047,1,0.53,27,53208.47
17/03/2024,Van,36961,1,0.69,78,33426.53
18/03/2024,Truck,46651,1,0.63,48,38116.36
19/03/2024,Sedan,26246,0,0.55,74,19760.57
20/03/2024,Van,27930,0,0.26,70,20842.45
21/03/2024,Hatchback,34573,0,0.58,15,24976.75
22/03/2024,Sedan,26077,1,0.16,52,20201.83
23/03/2024,Wagon,39941,0,0.61,71,25878.75
24/03/2024,Hatchback,22110,0,0.62,37,13644.32
25/03/2024,SUV,42660,1,0.61,77,38471.17
26/03/2024,Coupe,45145,1,0.56,67,40528.07
27/03/2024,Pickup,51067,0,0.32,47,39206.2
28/03/2024,SUV,46290,0,0.7,44,38879.02
29/03/2024,Sedan,34642,0,0.69,61,23181.78
30/03/2024,Wagon,42741,1,0.4,19,27773.05
31/03/2024,Hatchback,22740,0,0.39,52,15746.31
01/04/2024,SUV,36094,0,0.73,24,27601.75
02/04/2024,Wagon,45718,0,0.31,60,29787.74
03/04/2024,Crossover,40882,0,0.65,57,26157.29
04/04/2024,SUV,47258,0,0.66,79,35668.85
05/04/2024,Van,50775,0,0.27,17,31857.81
06/04/2024,Coupe,80297,0,0.41,49,66816.85
07/04/2024,Coupe,78617,0,0.27,32,50804.21
08/04/2024,Truck,59899,0,0.78,71,53550.32
09/04/2024,Sedan,24435,0,0.37,40,19708.82
10/04/2024,Truck,56963,1,0.13,39,39216.66
11/04/2024,Crossover,44763,0,0.34,61,24688.75
12/04/2024,SUV,46269,0,0.1,81,28075.27
13/04/2024,Hatchback,31812,0,0.42,75,23857.25
14/04/2024,Hatchback,26844,0,0.42,61,19415.19
15/04/2024,Pickup,71882,0,0.36,59,44654.51
16/04/2024,Convertible,56001,0,0.53,15,35273.74
17/04/2024,SUV,48512,1,0.56,42,29743.09
18/04/2024,Coupe,78832,0,0.52,62,63100.49
19/04/2024,MISC_VEHICLE,71514,0,0.54,13,64888.7
20/04/2024,SUV,49601,0,0.29,80,30772.51
21/04/2024,Sedan,23226,0,0.81,49,17064.93
22/04/2024,Wagon,40607,1,0.62,77,28767.44
23/04/2024,Coupe,76269,1,0.29,54,66495.35
24/04/2024,Pickup,70655,0,0.05,50,56510.86
25/04/2024,Van,46378,0,0.11,77,28407.05
26/04/2024,Truck,51021,1,0.61,79,37174.44
27/04/2024,Hatchback,31117,0,0.53,41,20374.85
28/04/2024,Sedan,24404,0,0.44,52,19450.62
29/04/2024,Coupe,44782,0,0.74,36,34677.36
30/04/2024,Crossover,35727,0,0.35,61,26005.82
01/05/2024,Hatchback,26904,0,0.52,73,23500.82
02/05/2024,Crossover,28686,0,0.27,56,16546.53
03/05/2024,Wagon,49131,0,0.15,47,33358.72
04/05/2024,Pickup,61903,0,0.34,28,39737.17
05/05/2024,Error,58392,0,0.26,40,36888.23
06/05/2024,Wagon,46039,1,0.54,38,41295.48
07/05/2024,Pickup,70658,1,0.18,38,59001.4
08/05/2024,Truck,55471,0,0.35,78,40787.75
09/05/2024,Truck,56260,0,0.35,12,37790.51
10/05/2024,Hatchback,18303,0,0.4,24,13535.97
11/05/2024,Pickup,82381,1,0.41,53,62792.28
12/05/2024,Van,36092,0,0.76,12,32950.49
13/05/2024,Hatchback,19862,0,0.18,65,15237.25
14/05/2024,Crossover,46424,0,0.15,48,28104.64
15/05/2024,Coupe,54297,1,0.47,27,41059.66
16/05/2024,Coupe,73349,0,0.72,81,63107.28
17/05/2024,Sedan,23191,1,0.41,43,20779.65
18/05/2024,Unknown,31877,0,0.47,79,20451.08
19/05/2024,Pickup,75482,1,0.8,41,69171.62
20/05/2024,Coupe,53304,1,0.69,51,49984.58
21/05/2024,Truck,45785,0,0.14,28,25816.15
22/05/2024,SUV,34291,1,0.16,64,27967.51
23/05/2024,Convertible,69428,0,0.46,70,44780.26
24/05/2024,Wagon,31642,0,0.55,59,21582.2
25/05/2024,Truck,62951,0,0.35,24,38978.85
26/05/2024,Coupe,45419,0,0.79,51,39110.99
27/05/2024,Truck,60251,1,0.4,69,38236.63
28/05/2024,Van,47479,1,0.25,20,38246.12
29/05/2024,Pickup,70804,0,0.56,24,49689.52
30/05/2024,Van,36195,0,0.64,63,31154.26
31/05/2024,Truck,49457,1,0.6,32,48741.3
01/06/2024,SUV,45035,0,0.36,35,32720.42
02/06/2024,MISC_VEHICLE,18923,0,0.22,73,13273.88
03/06/2024,Convertible,69024,1,0.32,39,56383.19
04/06/2024,N/A,60422,1,0.6,79,45533.99
05/06/2024,Sedan,29720,0,0.46,24,17905.05
06/06/2024,Hatchback,32436,1,0.78,83,24559.64
07/06/2024,Pickup,80361,0,0.41,47,58263.16
08/06/2024,Sedan,33432,1,0.55,44,25306.27
09/06/2024,Sedan,22367,0,0.29,43,14794.81
10/06/2024,Truck,55102,1,0.38,29,50958.94
11/06/2024,Sedan,33091,0,0.24,64,22425.79
12/06/2024,Coupe,59951,1,0.04,50,48213.87
13/06/2024,Crossover,41777,0,0.39,76,27824.02
14/06/2024,Van,35773,0,0.46,24,26376.29
15/06/2024,Truck,49090,0,0.34,50,31014.35
16/06/2024,Wagon,32334,0,0.24,57,16716.47
17/06/2024,Coupe,43010,0,0.73,24,31069.61
18/06/2024,Hatchback,33195,0,0.55,30,23780.68
19/06/2024,Hatchback,20870,0,0.5,82,11972.49
20/06/2024,Wagon,50096,0,0.54,72,37623.11
21/06/2024,Crossover,40968,0,0.45,28,29770.58
22/06/2024,Hatchback,22302,0,0.61,23,14325.05
23/06/2024,SUV,34745,0,0.37,73,26492.93
24/06/2024,Van,57246,1,0.35,77,50586.88
25/06/2024,Convertible,45124,1,0.61,43,41185.25
26/06/2024,Coupe,66037,1,0.28,41,52857.68
27/06/2024,Crossover,43427,0,0.39,42,34872.2
28/06/2024,Wagon,36866,1,0.48,53,33801.45
29/06/2024,Van,50642,0,0.26,18,38445.07
30/06/2024,Coupe,63251,1,0.73,73,54882.43
01/07/2024,Van,51025,0,0.79,78,36774.35
02/07/2024,Van,44789,0,0.31,59,29800.22
03/07/2024,Crossover,37328,1,0.74,64,34243.04
04/07/2024,Sedan,24089,0,0.92,75,22589.29
05/07/2024,Hatchback,23955,0,0.55,58,19190.98
06/07/2024,Truck,54295,0,0.57,62,48178.55
07/07/2024,Van,39648,0,0.29,44,28808.81
08/07/2024,Van,43103,0,0.34,28,32186.8
09/07/2024,Coupe,76707,0,0.46,82,48419.67
10/07/2024,Pickup,45790,0,0.55,69,29481.19
11/07/2024,Hatchback,23565,1,0.26,64,21594.98
12/07/2024,Wagon,54360,0,0.59,13,41822.14
13/07/2024,Pickup,68964,1,0.29,73,51484.15
14/07/2024,SUV,49315,1,0.32,71,43745.23
15/07/2024,Coupe,50951,0,0.7,45,42291.67
16/07/2024,Van,43309,0,0.19,74,24899.35
17/07/2024,Unknown,27420,0,0.24,65,16705.77
18/07/2024,Pickup,83499,0,0.5,40,70535.6
19/07/2024,Coupe,62756,0,0.16,33,39823.67
20/07/2024,Coupe,55850,0,0.52,28,49537.36
21/07/2024,Convertible,60239,1,0.66,79,46515.12
22/07/2024,Wagon,36403,1,0.8,58,33862.23
23/07/2024,Hatchback,30868,0,0.51,53,23400.28
24/07/2024,Wagon,51970,0,0.1,47,34735.92
25/07/2024,Wagon,28927,0,0.12,19,17603.72
26/07/2024,SUV,35607,1,0.88,83,33351.7
27/07/2024,Error,31036,0,0.66,22,25998.43
28/07/2024,Coupe,80568,1,0.48,32,60582.91
29/07/2024,Van,53688,0,0.18,73,30811.89
30/07/2024,Pickup,59896,0,0.71,44,42066.85
31/07/2024,Truck,52387,0,0.5,20,37088.76
01/08/2024,Sedan,26350,0,0.67,14,19406.32
02/08/2024,Hatchback,26267,0,0.7,59,24127.78
03/08/2024,Wagon,27442,1,0.28,24,20623.47
04/08/2024,Sedan,29698,1,0.62,31,24214.01
05/08/2024,Wagon,26792,0,0.25,79,21013.08
06/08/2024,Hatchback,26590,1,0.48,64,22154.07
07/08/2024,SUV,34747,0,0.2,61,24649.44
08/08/2024,Wagon,35637,0,0.48,66,27767.7
09/08/2024,Sedan,31501,0,0.75,84,20909.11
10/08/2024,SUV,44690,0,0.37,18,26215.22
11/08/2024,SUV,40738,1,0.51,61,32777.81
12/08/2024,Coupe,67730,0,0.39,49,43406.89
13/08/2024,Convertible,69901,0,0.63,46,50189.0
14/08/2024,Convertible,66325,0,0.37,72,49732.55
15/08/2024,Crossover,34094,1,0.3,53,25683.38
